story_tokenized,tensor,story_id,story,token_id,story_cond,hedges
test,3231,11,'smuggler_jail',147,'smuggler_jail',F
##imo,16339,11,'smuggler_jail',148,'smuggler_jail',F
##nies,15580,11,'smuggler_jail',149,'smuggler_jail',F
have,2031,11,'smuggler_jail',150,'smuggler_jail',F
been,2042,11,'smuggler_jail',151,'smuggler_jail',F
found,2179,11,'smuggler_jail',152,'smuggler_jail',F
to,2000,11,'smuggler_jail',153,'smuggler_jail',F
contain,5383,11,'smuggler_jail',154,'smuggler_jail',F
inc,4297,11,'smuggler_jail',155,'smuggler_jail',F
##ons,5644,11,'smuggler_jail',156,'smuggler_jail',F
##iste,27870,11,'smuggler_jail',157,'smuggler_jail',F
##ncies,14767,11,'smuggler_jail',158,'smuggler_jail',F
.,1012,11,'smuggler_jail',159,'smuggler_jail',F
thus,2947,11,'smuggler_jail',160,'smuggler_jail',F
",",1010,11,'smuggler_jail',161,'smuggler_jail',F
they,2027,11,'smuggler_jail',162,'smuggler_jail',F
were,2020,11,'smuggler_jail',163,'smuggler_jail',F
involved,2920,11,'smuggler_jail',164,'smuggler_jail',F
.,1012,11,'smuggler_jail',165,'smuggler_jail',F
in,1999,12,'bees_jail',0,'bees_jail',T
late,2397,12,'bees_jail',1,'bees_jail',T
december,2285,12,'bees_jail',2,'bees_jail',T
2017,2418,12,'bees_jail',3,'bees_jail',T
",",1010,12,'bees_jail',4,'bees_jail',T
a,1037,12,'bees_jail',5,'bees_jail',T
couple,3232,12,'bees_jail',6,'bees_jail',T
in,1999,12,'bees_jail',7,'bees_jail',T
iowa,5947,12,'bees_jail',8,'bees_jail',T
was,2001,12,'bees_jail',9,'bees_jail',T
checking,9361,12,'bees_jail',10,'bees_jail',T
on,2006,12,'bees_jail',11,'bees_jail',T
their,2037,12,'bees_jail',12,'bees_jail',T
50,2753,12,'bees_jail',13,'bees_jail',T
bee,10506,12,'bees_jail',14,'bees_jail',T
##hi,4048,12,'bees_jail',15,'bees_jail',T
##ves,6961,12,'bees_jail',16,'bees_jail',T
when,2043,12,'bees_jail',17,'bees_jail',T
they,2027,12,'bees_jail',18,'bees_jail',T
discovered,3603,12,'bees_jail',19,'bees_jail',T
a,1037,12,'bees_jail',20,'bees_jail',T
tragic,13800,12,'bees_jail',21,'bees_jail',T
scene,3496,12,'bees_jail',22,'bees_jail',T
.,1012,12,'bees_jail',23,'bees_jail',T
the,1996,12,'bees_jail',24,'bees_jail',T
hive,26736,12,'bees_jail',25,'bees_jail',T
##s,2015,12,'bees_jail',26,'bees_jail',T
had,2018,12,'bees_jail',27,'bees_jail',T
been,2042,12,'bees_jail',28,'bees_jail',T
overturned,17068,12,'bees_jail',29,'bees_jail',T
and,1998,12,'bees_jail',30,'bees_jail',T
hacked,28719,12,'bees_jail',31,'bees_jail',T
apart,4237,12,'bees_jail',32,'bees_jail',T
",",1010,12,'bees_jail',33,'bees_jail',T
and,1998,12,'bees_jail',34,'bees_jail',T
the,1996,12,'bees_jail',35,'bees_jail',T
equipment,3941,12,'bees_jail',36,'bees_jail',T
had,2018,12,'bees_jail',37,'bees_jail',T
been,2042,12,'bees_jail',38,'bees_jail',T
thrown,6908,12,'bees_jail',39,'bees_jail',T
out,2041,12,'bees_jail',40,'bees_jail',T
of,1997,12,'bees_jail',41,'bees_jail',T
the,1996,12,'bees_jail',42,'bees_jail',T
shed,8328,12,'bees_jail',43,'bees_jail',T
and,1998,12,'bees_jail',44,'bees_jail',T
smashed,14368,12,'bees_jail',45,'bees_jail',T
.,1012,12,'bees_jail',46,'bees_jail',T
this,2023,12,'bees_jail',47,'bees_jail',T
destruction,6215,12,'bees_jail',48,'bees_jail',T
caused,3303,12,'bees_jail',49,'bees_jail',T
the,1996,12,'bees_jail',50,'bees_jail',T
death,2331,12,'bees_jail',51,'bees_jail',T
of,1997,12,'bees_jail',52,'bees_jail',T
about,2055,12,'bees_jail',53,'bees_jail',T
half,2431,12,'bees_jail',54,'bees_jail',T
a,1037,12,'bees_jail',55,'bees_jail',T
million,2454,12,'bees_jail',56,'bees_jail',T
bees,13734,12,'bees_jail',57,'bees_jail',T
and,1998,12,'bees_jail',58,'bees_jail',T
approximately,3155,12,'bees_jail',59,'bees_jail',T
$,1002,12,'bees_jail',60,'bees_jail',T
60,3438,12,'bees_jail',61,'bees_jail',T
",",1010,12,'bees_jail',62,'bees_jail',T
000,2199,12,'bees_jail',63,'bees_jail',T
in,1999,12,'bees_jail',64,'bees_jail',T
property,3200,12,'bees_jail',65,'bees_jail',T
damage,4053,12,'bees_jail',66,'bees_jail',T
.,1012,12,'bees_jail',67,'bees_jail',T
nearly,3053,12,'bees_jail',68,'bees_jail',T
three,2093,12,'bees_jail',69,'bees_jail',T
weeks,3134,12,'bees_jail',70,'bees_jail',T
later,2101,12,'bees_jail',71,'bees_jail',T
",",1010,12,'bees_jail',72,'bees_jail',T
police,2610,12,'bees_jail',73,'bees_jail',T
arrested,4727,12,'bees_jail',74,'bees_jail',T
two,2048,12,'bees_jail',75,'bees_jail',T
boys,3337,12,'bees_jail',76,'bees_jail',T
(,1006,12,'bees_jail',77,'bees_jail',T
12,2260,12,'bees_jail',78,'bees_jail',T
and,1998,12,'bees_jail',79,'bees_jail',T
13,2410,12,'bees_jail',80,'bees_jail',T
years,2086,12,'bees_jail',81,'bees_jail',T
old,2214,12,'bees_jail',82,'bees_jail',T
),1007,12,'bees_jail',83,'bees_jail',T
who,2040,12,'bees_jail',84,'bees_jail',T
",",1010,12,'bees_jail',85,'bees_jail',T
allegedly,9382,12,'bees_jail',86,'bees_jail',T
",",1010,12,'bees_jail',87,'bees_jail',T
were,2020,12,'bees_jail',88,'bees_jail',T
responsible,3625,12,'bees_jail',89,'bees_jail',T
for,2005,12,'bees_jail',90,'bees_jail',T
the,1996,12,'bees_jail',91,'bees_jail',T
damage,4053,12,'bees_jail',92,'bees_jail',T
.,1012,12,'bees_jail',93,'bees_jail',T
the,1996,12,'bees_jail',94,'bees_jail',T
charges,5571,12,'bees_jail',95,'bees_jail',T
against,2114,12,'bees_jail',96,'bees_jail',T
them,2068,12,'bees_jail',97,'bees_jail',T
include,2421,12,'bees_jail',98,'bees_jail',T
criminal,4735,12,'bees_jail',99,'bees_jail',T
mischief,25166,12,'bees_jail',100,'bees_jail',T
",",1010,12,'bees_jail',101,'bees_jail',T
bu,20934,12,'bees_jail',102,'bees_jail',T
##rg,10623,12,'bees_jail',103,'bees_jail',T
##lary,28221,12,'bees_jail',104,'bees_jail',T
",",1010,12,'bees_jail',105,'bees_jail',T
and,1998,12,'bees_jail',106,'bees_jail',T
offenses,25173,12,'bees_jail',107,'bees_jail',T
to,2000,12,'bees_jail',108,'bees_jail',T
an,2019,12,'bees_jail',109,'bees_jail',T
agricultural,4910,12,'bees_jail',110,'bees_jail',T
animal,4111,12,'bees_jail',111,'bees_jail',T
facility,4322,12,'bees_jail',112,'bees_jail',T
.,1012,12,'bees_jail',113,'bees_jail',T
since,2144,12,'bees_jail',114,'bees_jail',T
they,2027,12,'bees_jail',115,'bees_jail',T
are,2024,12,'bees_jail',116,'bees_jail',T
still,2145,12,'bees_jail',117,'bees_jail',T
minors,18464,12,'bees_jail',118,'bees_jail',T
",",1010,12,'bees_jail',119,'bees_jail',T
they,2027,12,'bees_jail',120,'bees_jail',T
will,2097,12,'bees_jail',121,'bees_jail',T
be,2022,12,'bees_jail',122,'bees_jail',T
charged,5338,12,'bees_jail',123,'bees_jail',T
in,1999,12,'bees_jail',124,'bees_jail',T
juvenile,11799,12,'bees_jail',125,'bees_jail',T
court,2457,12,'bees_jail',126,'bees_jail',T
where,2073,12,'bees_jail',127,'bees_jail',T
they,2027,12,'bees_jail',128,'bees_jail',T
face,2227,12,'bees_jail',129,'bees_jail',T
up,2039,12,'bees_jail',130,'bees_jail',T
to,2000,12,'bees_jail',131,'bees_jail',T
10,2184,12,'bees_jail',132,'bees_jail',T
years,2086,12,'bees_jail',133,'bees_jail',T
in,1999,12,'bees_jail',134,'bees_jail',T
prison,3827,12,'bees_jail',135,'bees_jail',T
and,1998,12,'bees_jail',136,'bees_jail',T
fines,21892,12,'bees_jail',137,'bees_jail',T
of,1997,12,'bees_jail',138,'bees_jail',T
up,2039,12,'bees_jail',139,'bees_jail',T
to,2000,12,'bees_jail',140,'bees_jail',T
$,1002,12,'bees_jail',141,'bees_jail',T
10,2184,12,'bees_jail',142,'bees_jail',T
",",1010,12,'bees_jail',143,'bees_jail',T
000,2199,12,'bees_jail',144,'bees_jail',T
if,2065,12,'bees_jail',145,'bees_jail',T
convicted,7979,12,'bees_jail',146,'bees_jail',T
.,1012,12,'bees_jail',147,'bees_jail',T
police,2610,12,'bees_jail',148,'bees_jail',T
officials,4584,12,'bees_jail',149,'bees_jail',T
explained,4541,12,'bees_jail',150,'bees_jail',T
that,2008,12,'bees_jail',151,'bees_jail',T
the,1996,12,'bees_jail',152,'bees_jail',T
investigation,4812,12,'bees_jail',153,'bees_jail',T
is,2003,12,'bees_jail',154,'bees_jail',T
still,2145,12,'bees_jail',155,'bees_jail',T
in,1999,12,'bees_jail',156,'bees_jail',T
progress,5082,12,'bees_jail',157,'bees_jail',T
",",1010,12,'bees_jail',158,'bees_jail',T
but,2021,12,'bees_jail',159,'bees_jail',T
the,1996,12,'bees_jail',160,'bees_jail',T
evidence,3350,12,'bees_jail',161,'bees_jail',T
so,2061,12,'bees_jail',162,'bees_jail',T
far,2521,12,'bees_jail',163,'bees_jail',T
overwhelmingly,24783,12,'bees_jail',164,'bees_jail',T
speaks,8847,12,'bees_jail',165,'bees_jail',T
to,2000,12,'bees_jail',166,'bees_jail',T
the,1996,12,'bees_jail',167,'bees_jail',T
guilt,8056,12,'bees_jail',168,'bees_jail',T
of,1997,12,'bees_jail',169,'bees_jail',T
the,1996,12,'bees_jail',170,'bees_jail',T
suspects,13172,12,'bees_jail',171,'bees_jail',T
.,1012,12,'bees_jail',172,'bees_jail',T
thanks,4283,13,'smuggler_jail',0,'smuggler_jail',T
to,2000,13,'smuggler_jail',1,'smuggler_jail',T
a,1037,13,'smuggler_jail',2,'smuggler_jail',T
routine,9410,13,'smuggler_jail',3,'smuggler_jail',T
cargo,6636,13,'smuggler_jail',4,'smuggler_jail',T
vessel,6258,13,'smuggler_jail',5,'smuggler_jail',T
check,4638,13,'smuggler_jail',6,'smuggler_jail',T
",",1010,13,'smuggler_jail',7,'smuggler_jail',T
the,1996,13,'smuggler_jail',8,'smuggler_jail',T
indonesian,9003,13,'smuggler_jail',9,'smuggler_jail',T
police,2610,13,'smuggler_jail',10,'smuggler_jail',T
were,2020,13,'smuggler_jail',11,'smuggler_jail',T
able,2583,13,'smuggler_jail',12,'smuggler_jail',T
to,2000,13,'smuggler_jail',13,'smuggler_jail',T
prevent,4652,13,'smuggler_jail',14,'smuggler_jail',T
a,1037,13,'smuggler_jail',15,'smuggler_jail',T
smuggling,19535,13,'smuggler_jail',16,'smuggler_jail',T
attempt,3535,13,'smuggler_jail',17,'smuggler_jail',T
.,1012,13,'smuggler_jail',18,'smuggler_jail',T
they,2027,13,'smuggler_jail',19,'smuggler_jail',T
found,2179,13,'smuggler_jail',20,'smuggler_jail',T
about,2055,13,'smuggler_jail',21,'smuggler_jail',T
150,5018,13,'smuggler_jail',22,'smuggler_jail',T
exotic,12564,13,'smuggler_jail',23,'smuggler_jail',T
birds,5055,13,'smuggler_jail',24,'smuggler_jail',T
stuffed,11812,13,'smuggler_jail',25,'smuggler_jail',T
into,2046,13,'smuggler_jail',26,'smuggler_jail',T
plastic,6081,13,'smuggler_jail',27,'smuggler_jail',T
drain,12475,13,'smuggler_jail',28,'smuggler_jail',T
pipes,12432,13,'smuggler_jail',29,'smuggler_jail',T
that,2008,13,'smuggler_jail',30,'smuggler_jail',T
were,2020,13,'smuggler_jail',31,'smuggler_jail',T
sealed,10203,13,'smuggler_jail',32,'smuggler_jail',T
at,2012,13,'smuggler_jail',33,'smuggler_jail',T
each,2169,13,'smuggler_jail',34,'smuggler_jail',T
end,2203,13,'smuggler_jail',35,'smuggler_jail',T
by,2011,13,'smuggler_jail',36,'smuggler_jail',T
a,1037,13,'smuggler_jail',37,'smuggler_jail',T
wire,7318,13,'smuggler_jail',38,'smuggler_jail',T
.,1012,13,'smuggler_jail',39,'smuggler_jail',T
the,1996,13,'smuggler_jail',40,'smuggler_jail',T
animals,4176,13,'smuggler_jail',41,'smuggler_jail',T
were,2020,13,'smuggler_jail',42,'smuggler_jail',T
meant,3214,13,'smuggler_jail',43,'smuggler_jail',T
to,2000,13,'smuggler_jail',44,'smuggler_jail',T
be,2022,13,'smuggler_jail',45,'smuggler_jail',T
transported,9687,13,'smuggler_jail',46,'smuggler_jail',T
to,2000,13,'smuggler_jail',47,'smuggler_jail',T
the,1996,13,'smuggler_jail',48,'smuggler_jail',T
us,2149,13,'smuggler_jail',49,'smuggler_jail',T
",",1010,13,'smuggler_jail',50,'smuggler_jail',T
where,2073,13,'smuggler_jail',51,'smuggler_jail',T
they,2027,13,'smuggler_jail',52,'smuggler_jail',T
were,2020,13,'smuggler_jail',53,'smuggler_jail',T
to,2000,13,'smuggler_jail',54,'smuggler_jail',T
be,2022,13,'smuggler_jail',55,'smuggler_jail',T
sold,2853,13,'smuggler_jail',56,'smuggler_jail',T
as,2004,13,'smuggler_jail',57,'smuggler_jail',T
pets,18551,13,'smuggler_jail',58,'smuggler_jail',T
.,1012,13,'smuggler_jail',59,'smuggler_jail',T
officials,4584,13,'smuggler_jail',60,'smuggler_jail',T
assume,7868,13,'smuggler_jail',61,'smuggler_jail',T
that,2008,13,'smuggler_jail',62,'smuggler_jail',T
the,1996,13,'smuggler_jail',63,'smuggler_jail',T
operation,3169,13,'smuggler_jail',64,'smuggler_jail',T
was,2001,13,'smuggler_jail',65,'smuggler_jail',T
planned,3740,13,'smuggler_jail',66,'smuggler_jail',T
and,1998,13,'smuggler_jail',67,'smuggler_jail',T
executed,6472,13,'smuggler_jail',68,'smuggler_jail',T
by,2011,13,'smuggler_jail',69,'smuggler_jail',T
a,1037,13,'smuggler_jail',70,'smuggler_jail',T
wildlife,6870,13,'smuggler_jail',71,'smuggler_jail',T
trafficking,11626,13,'smuggler_jail',72,'smuggler_jail',T
ring,3614,13,'smuggler_jail',73,'smuggler_jail',T
.,1012,13,'smuggler_jail',74,'smuggler_jail',T
this,2023,13,'smuggler_jail',75,'smuggler_jail',T
delivery,6959,13,'smuggler_jail',76,'smuggler_jail',T
would,2052,13,'smuggler_jail',77,'smuggler_jail',T
have,2031,13,'smuggler_jail',78,'smuggler_jail',T
been,2042,13,'smuggler_jail',79,'smuggler_jail',T
worth,4276,13,'smuggler_jail',80,'smuggler_jail',T
approximately,3155,13,'smuggler_jail',81,'smuggler_jail',T
$,1002,13,'smuggler_jail',82,'smuggler_jail',T
250,5539,13,'smuggler_jail',83,'smuggler_jail',T
",",1010,13,'smuggler_jail',84,'smuggler_jail',T
000,2199,13,'smuggler_jail',85,'smuggler_jail',T
.,1012,13,'smuggler_jail',86,'smuggler_jail',T
nearly,3053,13,'smuggler_jail',87,'smuggler_jail',T
one,2028,13,'smuggler_jail',88,'smuggler_jail',T
week,2733,13,'smuggler_jail',89,'smuggler_jail',T
after,2044,13,'smuggler_jail',90,'smuggler_jail',T
discovering,13648,13,'smuggler_jail',91,'smuggler_jail',T
the,1996,13,'smuggler_jail',92,'smuggler_jail',T
illegally,17800,13,'smuggler_jail',93,'smuggler_jail',T
captured,4110,13,'smuggler_jail',94,'smuggler_jail',T
birds,5055,13,'smuggler_jail',95,'smuggler_jail',T
",",1010,13,'smuggler_jail',96,'smuggler_jail',T
the,1996,13,'smuggler_jail',97,'smuggler_jail',T
police,2610,13,'smuggler_jail',98,'smuggler_jail',T
arrested,4727,13,'smuggler_jail',99,'smuggler_jail',T
four,2176,13,'smuggler_jail',100,'smuggler_jail',T
men,2273,13,'smuggler_jail',101,'smuggler_jail',T
who,2040,13,'smuggler_jail',102,'smuggler_jail',T
purported,27023,13,'smuggler_jail',103,'smuggler_jail',T
##ly,2135,13,'smuggler_jail',104,'smuggler_jail',T
attempted,4692,13,'smuggler_jail',105,'smuggler_jail',T
to,2000,13,'smuggler_jail',106,'smuggler_jail',T
commit,10797,13,'smuggler_jail',107,'smuggler_jail',T
the,1996,13,'smuggler_jail',108,'smuggler_jail',T
smuggling,19535,13,'smuggler_jail',109,'smuggler_jail',T
.,1012,13,'smuggler_jail',110,'smuggler_jail',T
the,1996,13,'smuggler_jail',111,'smuggler_jail',T
suspects,13172,13,'smuggler_jail',112,'smuggler_jail',T
face,2227,13,'smuggler_jail',113,'smuggler_jail',T
up,2039,13,'smuggler_jail',114,'smuggler_jail',T
to,2000,13,'smuggler_jail',115,'smuggler_jail',T
five,2274,13,'smuggler_jail',116,'smuggler_jail',T
years,2086,13,'smuggler_jail',117,'smuggler_jail',T
in,1999,13,'smuggler_jail',118,'smuggler_jail',T
prison,3827,13,'smuggler_jail',119,'smuggler_jail',T
and,1998,13,'smuggler_jail',120,'smuggler_jail',T
a,1037,13,'smuggler_jail',121,'smuggler_jail',T
fine,2986,13,'smuggler_jail',122,'smuggler_jail',T
of,1997,13,'smuggler_jail',123,'smuggler_jail',T
up,2039,13,'smuggler_jail',124,'smuggler_jail',T
to,2000,13,'smuggler_jail',125,'smuggler_jail',T
$,1002,13,'smuggler_jail',126,'smuggler_jail',T
800,5385,13,'smuggler_jail',127,'smuggler_jail',T
##0,2692,13,'smuggler_jail',128,'smuggler_jail',T
if,2065,13,'smuggler_jail',129,'smuggler_jail',T
found,2179,13,'smuggler_jail',130,'smuggler_jail',T
guilty,5905,13,'smuggler_jail',131,'smuggler_jail',T
.,1012,13,'smuggler_jail',132,'smuggler_jail',T
the,1996,13,'smuggler_jail',133,'smuggler_jail',T
case,2553,13,'smuggler_jail',134,'smuggler_jail',T
rests,16626,13,'smuggler_jail',135,'smuggler_jail',T
on,2006,13,'smuggler_jail',136,'smuggler_jail',T
several,2195,13,'smuggler_jail',137,'smuggler_jail',T
eye,3239,13,'smuggler_jail',138,'smuggler_jail',T
##wi,9148,13,'smuggler_jail',139,'smuggler_jail',T
##tness,27401,13,'smuggler_jail',140,'smuggler_jail',T
reports,4311,13,'smuggler_jail',141,'smuggler_jail',T
",",1010,13,'smuggler_jail',142,'smuggler_jail',T
which,2029,13,'smuggler_jail',143,'smuggler_jail',T
provide,3073,13,'smuggler_jail',144,'smuggler_jail',T
a,1037,13,'smuggler_jail',145,'smuggler_jail',T
very,2200,13,'smuggler_jail',146,'smuggler_jail',T
strong,2844,13,'smuggler_jail',147,'smuggler_jail',T
case,2553,13,'smuggler_jail',148,'smuggler_jail',T
for,2005,13,'smuggler_jail',149,'smuggler_jail',T
the,1996,13,'smuggler_jail',150,'smuggler_jail',T
suspects,13172,13,'smuggler_jail',151,'smuggler_jail',T
',1005,13,'smuggler_jail',152,'smuggler_jail',T
guilt,8056,13,'smuggler_jail',153,'smuggler_jail',T
.,1012,13,'smuggler_jail',154,'smuggler_jail',T
moreover,9308,13,'smuggler_jail',155,'smuggler_jail',T
",",1010,13,'smuggler_jail',156,'smuggler_jail',T
the,1996,13,'smuggler_jail',157,'smuggler_jail',T
suspects,13172,13,'smuggler_jail',158,'smuggler_jail',T
',1005,13,'smuggler_jail',159,'smuggler_jail',T
test,3231,13,'smuggler_jail',160,'smuggler_jail',T
##imo,16339,13,'smuggler_jail',161,'smuggler_jail',T
##nies,15580,13,'smuggler_jail',162,'smuggler_jail',T
have,2031,13,'smuggler_jail',163,'smuggler_jail',T
been,2042,13,'smuggler_jail',164,'smuggler_jail',T
found,2179,13,'smuggler_jail',165,'smuggler_jail',T
to,2000,13,'smuggler_jail',166,'smuggler_jail',T
contain,5383,13,'smuggler_jail',167,'smuggler_jail',T
inc,4297,13,'smuggler_jail',168,'smuggler_jail',T
##ons,5644,13,'smuggler_jail',169,'smuggler_jail',T
##iste,27870,13,'smuggler_jail',170,'smuggler_jail',T
##ncies,14767,13,'smuggler_jail',171,'smuggler_jail',T
.,1012,13,'smuggler_jail',172,'smuggler_jail',T
thus,2947,13,'smuggler_jail',173,'smuggler_jail',T
",",1010,13,'smuggler_jail',174,'smuggler_jail',T
it,2009,13,'smuggler_jail',175,'smuggler_jail',T
seems,3849,13,'smuggler_jail',176,'smuggler_jail',T
very,2200,13,'smuggler_jail',177,'smuggler_jail',T
likely,3497,13,'smuggler_jail',178,'smuggler_jail',T
that,2008,13,'smuggler_jail',179,'smuggler_jail',T
they,2027,13,'smuggler_jail',180,'smuggler_jail',T
were,2020,13,'smuggler_jail',181,'smuggler_jail',T
involved,2920,13,'smuggler_jail',182,'smuggler_jail',T
.,1012,13,'smuggler_jail',183,'smuggler_jail',T
a,1037,14,'professor_jail',0,'professor_jail',T
professor,2934,14,'professor_jail',1,'professor_jail',T
in,1999,14,'professor_jail',2,'professor_jail',T
the,1996,14,'professor_jail',3,'professor_jail',T
neuroscience,23700,14,'professor_jail',4,'professor_jail',T
department,2533,14,'professor_jail',5,'professor_jail',T
at,2012,14,'professor_jail',6,'professor_jail',T
co,2522,14,'professor_jail',7,'professor_jail',T
##rse,22573,14,'professor_jail',8,'professor_jail',T
##n,2078,14,'professor_jail',9,'professor_jail',T
university,2118,14,'professor_jail',10,'professor_jail',T
has,2038,14,'professor_jail',11,'professor_jail',T
been,2042,14,'professor_jail',12,'professor_jail',T
accused,5496,14,'professor_jail',13,'professor_jail',T
of,1997,14,'professor_jail',14,'professor_jail',T
sexual,4424,14,'professor_jail',15,'professor_jail',T
harassment,16011,14,'professor_jail',16,'professor_jail',T
.,1012,14,'professor_jail',17,'professor_jail',T
11,2340,14,'professor_jail',18,'professor_jail',T
women,2308,14,'professor_jail',19,'professor_jail',T
",",1010,14,'professor_jail',20,'professor_jail',T
all,2035,14,'professor_jail',21,'professor_jail',T
of,1997,14,'professor_jail',22,'professor_jail',T
them,2068,14,'professor_jail',23,'professor_jail',T
former,2280,14,'professor_jail',24,'professor_jail',T
graduate,4619,14,'professor_jail',25,'professor_jail',T
students,2493,14,'professor_jail',26,'professor_jail',T
in,1999,14,'professor_jail',27,'professor_jail',T
the,1996,14,'professor_jail',28,'professor_jail',T
department,2533,14,'professor_jail',29,'professor_jail',T
",",1010,14,'professor_jail',30,'professor_jail',T
have,2031,14,'professor_jail',31,'professor_jail',T
come,2272,14,'professor_jail',32,'professor_jail',T
forward,2830,14,'professor_jail',33,'professor_jail',T
with,2007,14,'professor_jail',34,'professor_jail',T
stories,3441,14,'professor_jail',35,'professor_jail',T
about,2055,14,'professor_jail',36,'professor_jail',T
prof,11268,14,'professor_jail',37,'professor_jail',T
.,1012,14,'professor_jail',38,'professor_jail',T
jim,3958,14,'professor_jail',39,'professor_jail',T
smith,3044,14,'professor_jail',40,'professor_jail',T
.,1012,14,'professor_jail',41,'professor_jail',T
the,1996,14,'professor_jail',42,'professor_jail',T
list,2862,14,'professor_jail',43,'professor_jail',T
of,1997,14,'professor_jail',44,'professor_jail',T
allegations,9989,14,'professor_jail',45,'professor_jail',T
against,2114,14,'professor_jail',46,'professor_jail',T
smith,3044,14,'professor_jail',47,'professor_jail',T
includes,2950,14,'professor_jail',48,'professor_jail',T
frequently,4703,14,'professor_jail',49,'professor_jail',T
commenting,15591,14,'professor_jail',50,'professor_jail',T
on,2006,14,'professor_jail',51,'professor_jail',T
women,2308,14,'professor_jail',52,'professor_jail',T
',1005,14,'professor_jail',53,'professor_jail',T
s,1055,14,'professor_jail',54,'professor_jail',T
appearance,3311,14,'professor_jail',55,'professor_jail',T
",",1010,14,'professor_jail',56,'professor_jail',T
forcing,6932,14,'professor_jail',57,'professor_jail',T
students,2493,14,'professor_jail',58,'professor_jail',T
to,2000,14,'professor_jail',59,'professor_jail',T
have,2031,14,'professor_jail',60,'professor_jail',T
meetings,6295,14,'professor_jail',61,'professor_jail',T
with,2007,14,'professor_jail',62,'professor_jail',T
him,2032,14,'professor_jail',63,'professor_jail',T
in,1999,14,'professor_jail',64,'professor_jail',T
his,2010,14,'professor_jail',65,'professor_jail',T
private,2797,14,'professor_jail',66,'professor_jail',T
home,2188,14,'professor_jail',67,'professor_jail',T
",",1010,14,'professor_jail',68,'professor_jail',T
and,1998,14,'professor_jail',69,'professor_jail',T
hosting,9936,14,'professor_jail',70,'professor_jail',T
several,2195,14,'professor_jail',71,'professor_jail',T
hot,2980,14,'professor_jail',72,'professor_jail',T
-,1011,14,'professor_jail',73,'professor_jail',T
tub,14366,14,'professor_jail',74,'professor_jail',T
parties,4243,14,'professor_jail',75,'professor_jail',T
that,2008,14,'professor_jail',76,'professor_jail',T
included,2443,14,'professor_jail',77,'professor_jail',T
nu,16371,14,'professor_jail',78,'professor_jail',T
##dity,25469,14,'professor_jail',79,'professor_jail',T
",",1010,14,'professor_jail',80,'professor_jail',T
which,2029,14,'professor_jail',81,'professor_jail',T
students,2493,14,'professor_jail',82,'professor_jail',T
were,2020,14,'professor_jail',83,'professor_jail',T
present,2556,14,'professor_jail',84,'professor_jail',T
at,2012,14,'professor_jail',85,'professor_jail',T
.,1012,14,'professor_jail',86,'professor_jail',T
witnesses,9390,14,'professor_jail',87,'professor_jail',T
also,2036,14,'professor_jail',88,'professor_jail',T
claim,4366,14,'professor_jail',89,'professor_jail',T
that,2008,14,'professor_jail',90,'professor_jail',T
it,2009,14,'professor_jail',91,'professor_jail',T
was,2001,14,'professor_jail',92,'professor_jail',T
well,2092,14,'professor_jail',93,'professor_jail',T
-,1011,14,'professor_jail',94,'professor_jail',T
known,2124,14,'professor_jail',95,'professor_jail',T
that,2008,14,'professor_jail',96,'professor_jail',T
smith,3044,14,'professor_jail',97,'professor_jail',T
engaged,5117,14,'professor_jail',98,'professor_jail',T
in,1999,14,'professor_jail',99,'professor_jail',T
a,1037,14,'professor_jail',100,'professor_jail',T
series,2186,14,'professor_jail',101,'professor_jail',T
of,1997,14,'professor_jail',102,'professor_jail',T
qui,21864,14,'professor_jail',103,'professor_jail',T
##d,2094,14,'professor_jail',104,'professor_jail',T
pro,4013,14,'professor_jail',105,'professor_jail',T
quo,22035,14,'professor_jail',106,'professor_jail',T
sexual,4424,14,'professor_jail',107,'professor_jail',T
relationships,6550,14,'professor_jail',108,'professor_jail',T
with,2007,14,'professor_jail',109,'professor_jail',T
his,2010,14,'professor_jail',110,'professor_jail',T
female,2931,14,'professor_jail',111,'professor_jail',T
graduate,4619,14,'professor_jail',112,'professor_jail',T
students,2493,14,'professor_jail',113,'professor_jail',T
.,1012,14,'professor_jail',114,'professor_jail',T
an,2019,14,'professor_jail',115,'professor_jail',T
independent,2981,14,'professor_jail',116,'professor_jail',T
investigation,4812,14,'professor_jail',117,'professor_jail',T
by,2011,14,'professor_jail',118,'professor_jail',T
an,2019,14,'professor_jail',119,'professor_jail',T
external,6327,14,'professor_jail',120,'professor_jail',T
law,2375,14,'professor_jail',121,'professor_jail',T
firm,3813,14,'professor_jail',122,'professor_jail',T
was,2001,14,'professor_jail',123,'professor_jail',T
commissioned,4837,14,'professor_jail',124,'professor_jail',T
.,1012,14,'professor_jail',125,'professor_jail',T
if,2065,14,'professor_jail',126,'professor_jail',T
found,2179,14,'professor_jail',127,'professor_jail',T
guilty,5905,14,'professor_jail',128,'professor_jail',T
of,1997,14,'professor_jail',129,'professor_jail',T
sexual,4424,14,'professor_jail',130,'professor_jail',T
harassment,16011,14,'professor_jail',131,'professor_jail',T
",",1010,14,'professor_jail',132,'professor_jail',T
smith,3044,14,'professor_jail',133,'professor_jail',T
may,2089,14,'professor_jail',134,'professor_jail',T
be,2022,14,'professor_jail',135,'professor_jail',T
suspended,6731,14,'professor_jail',136,'professor_jail',T
for,2005,14,'professor_jail',137,'professor_jail',T
